sst,lat_of_mackerel,lat_of_menhaden,time
6.721086342365634,50.43804682803108,53.43804682803108,2026.0968280467446
6.724381041869798,50.442529412390485,53.442529412390485,2026.1803005008346
6.727675741373894,50.4470119967498,53.4470119967498,2026.263772954925
6.730970440877937,50.45149458110904,53.45149458110904,2026.347245409015
6.734265140381943,50.455977165468234,53.455977165468234,2026.4307178631052
6.73755983988593,50.4604597498274,53.4604597498274,2026.5141903171952
6.740854539389911,50.46494233418656,53.46494233418656,2026.5976627712855
6.744149238893897,50.46942491854572,53.46942491854572,2026.6811352253756
6.747443938397893,50.4739075029049,53.4739075029049,2026.7646076794658
6.750738637901901,50.478390087264096,53.478390087264096,2026.8480801335559
6.754033337405918,50.4828726716233,53.4828726716233,2026.9315525876461
6.757328036909944,50.48735525598252,53.48735525598252,2027.0150250417362
6.760622736413973,50.491837840341745,53.491837840341745,2027.0984974958265
6.763917435918005,50.49632042470097,53.49632042470097,2027.1819699499165
6.767212135422037,50.5008030090602,53.5008030090602,2027.2654424040068
6.770506834926068,50.50528559341942,53.50528559341942,2027.3489148580968
6.773801534430097,50.509768177778646,53.509768177778646,2027.432387312187
6.777096233934125,50.51425076213786,53.51425076213786,2027.5158597662771
6.7803909334381505,50.518733346497086,53.518733346497086,2027.5993322203674
6.783685632942175,50.5232159308563,53.5232159308563,2027.6828046744574
6.786980332446199,50.52769851521552,53.52769851521552,2027.7662771285475
6.790275031950223,50.532181099574736,53.532181099574736,2027.8497495826377
6.793569731454247,50.53666368393395,53.53666368393395,2027.9332220367278
6.796864430958271,50.54114626829317,53.54114626829317,2028.016694490818
6.800159130462295,50.545628852652385,53.545628852652385,2028.100166944908
6.80345382996632,50.5501114370116,53.5501114370116,2028.1836393989984
6.806748529470345,50.55459402137082,53.55459402137082,2028.2671118530884
6.8100432289743695,50.559076605730034,53.559076605730034,2028.3505843071787
6.813337928478394,50.56355919008925,53.56355919008925,2028.4340567612687
6.81663262798242,50.568041774448474,53.568041774448474,2028.517529215359
6.819927327486446,50.57252435880769,53.57252435880769,2028.601001669449
6.8232220269904715,50.57700694316691,53.57700694316691,2028.6844741235393
6.826516726494496,50.58148952752613,53.58148952752613,2028.7679465776293
6.829811425998521,50.58597211188535,53.58597211188535,2028.8514190317196
6.833106125502546,50.590454696244564,53.590454696244564,2028.9348914858097
6.836400825006571,50.59493728060378,53.59493728060378,2029.0183639399
6.839695524510596,50.599419864963,53.599419864963,2029.10183639399
6.8429902240146205,50.60390244932221,53.60390244932221,2029.1853088480802
6.846284923518645,50.60838503368143,53.60838503368143,2029.2687813021703
6.84957962302267,50.61286761804065,53.61286761804065,2029.3522537562603
6.852874322526695,50.61735020239987,53.61735020239987,2029.4357262103506
6.85616902203072,50.621832786759086,53.621832786759086,2029.5191986644406
6.859463721534745,50.6263153711183,53.6263153711183,2029.602671118531
6.8627584210387695,50.63079795547752,53.63079795547752,2029.686143572621
6.866053120542794,50.635280539836735,53.635280539836735,2029.7696160267112
6.869347820046819,50.63976312419595,53.63976312419595,2029.8530884808013
6.872642519550844,50.644245708555175,53.644245708555175,2029.9365609348915
6.875937219054869,50.64872829291439,53.64872829291439,2030.0200333889816
6.879231918558894,50.65321087727361,53.65321087727361,2030.1035058430718
6.8825266180629185,50.657693461632824,53.657693461632824,2030.1869782971619
6.885821317566943,50.66217604599204,53.66217604599204,2030.2704507512522
6.889116017070968,50.66665863035126,53.66665863035126,2030.3539232053422
6.892410716574993,50.671141214710474,53.671141214710474,2030.4373956594325
6.895705416079018,50.6756237990697,53.6756237990697,2030.5208681135225
6.899000115583043,50.680106383428914,53.680106383428914,2030.6043405676128
6.9022948150870675,50.68458896778813,53.68458896778813,2030.6878130217028
6.905589514591092,50.68907155214735,53.68907155214735,2030.771285475793
6.908884214095117,50.69355413650656,53.69355413650656,2030.8547579298831
6.912178913599142,50.69803672086578,53.69803672086578,2030.9382303839732
6.915473613103167,50.702519305224996,53.702519305224996,2031.0217028380634
6.918768312607192,50.70700188958422,53.70700188958422,2031.1051752921535
6.9220630121112166,50.711484473943436,53.711484473943436,2031.1886477462438
6.925357711615241,50.71596705830265,53.71596705830265,2031.2721202003338
6.928652411119266,50.72044964266187,53.72044964266187,2031.355592654424
6.931947110623291,50.724932227021085,53.724932227021085,2031.4390651085141
6.935241810127316,50.7294148113803,53.7294148113803,2031.5225375626044
6.938536509631341,50.73389739573952,53.73389739573952,2031.6060100166944
6.9418312091353656,50.73837998009874,53.73837998009874,2031.6894824707847
6.94512590863939,50.74286256445796,53.74286256445796,2031.7729549248747
6.948420608143415,50.747345148817175,53.747345148817175,2031.856427378965
6.95171530764744,50.75182773317639,53.75182773317639,2031.939899833055
6.955010007151465,50.75631031753561,53.75631031753561,2032.0233722871453
6.95830470665549,50.760792901894824,53.760792901894824,2032.1068447412354
6.961599406159515,50.76527548625404,53.76527548625404,2032.1903171953256
6.964894105663539,50.769758070613264,53.769758070613264,2032.2737896494157
6.968188805167564,50.77424065497248,53.77424065497248,2032.357262103506
6.971483504671589,50.7787232393317,53.7787232393317,2032.440734557596
6.974778204175614,50.78320582369091,53.78320582369091,2032.524207011686
6.978072903679639,50.78768840805013,53.78768840805013,2032.6076794657763
6.981367603183664,50.792170992409346,53.792170992409346,2032.6911519198663
6.984662302687688,50.79665357676856,53.79665357676856,2032.7746243739566
6.987957002191713,50.801136161127786,53.801136161127786,2032.8580968280467
6.991251701695738,50.805618745487,53.805618745487,2032.941569282137
6.994546401199763,50.81010132984622,53.81010132984622,2033.025041736227
6.997841100703788,50.814583914205436,53.814583914205436,2033.1085141903172
7.001135800207813,50.81906649856465,53.81906649856465,2033.1919866444073
7.004430499711837,50.82354908292387,53.82354908292387,2033.2754590984975
7.007725199215862,50.828031667283085,53.828031667283085,2033.3589315525876
7.011019898719887,50.83251425164231,53.83251425164231,2033.4424040066779
7.014314598223912,50.836996836001525,53.836996836001525,2033.525876460768
7.017609297727937,50.84147942036074,53.84147942036074,2033.6093489148582
7.020903997231962,50.84596200471996,53.84596200471996,2033.6928213689482
7.024198696735986,50.850444589079174,53.850444589079174,2033.7762938230385
7.027493396240011,50.85492717343839,53.85492717343839,2033.8597662771285
7.030788095744036,50.85940975779761,53.85940975779761,2033.9432387312188
7.034082795248061,50.86389234215683,53.86389234215683,2034.0267111853088
7.037377494752086,50.86837492651605,53.86837492651605,2034.110183639399
7.040672194256111,50.872857510875264,53.872857510875264,2034.1936560934892
7.043966893760135,50.87734009523448,53.87734009523448,2034.2771285475792
7.04726159326416,50.8818226795937,53.8818226795937,2034.3606010016695
7.050556292768185,50.88630526395291,53.88630526395291,2034.4440734557595
7.05385099227221,50.89078784831213,53.89078784831213,2034.5275459098498
7.057145691776235,50.89527043267135,53.89527043267135,2034.6110183639398
7.06044039128026,50.89975301703057,53.89975301703057,2034.69449081803
7.063735090784284,50.904235601389786,53.904235601389786,2034.7779632721201
7.067029790288309,50.908718185749,53.908718185749,2034.8614357262104
7.070324489792334,50.91320077010822,53.91320077010822,2034.9449081803004
7.073619189296359,50.917683354467435,53.917683354467435,2035.0283806343907
7.076913888800384,50.92216593882665,53.92216593882665,2035.1118530884808
7.080208588304409,50.926648523185875,53.926648523185875,2035.195325542571
7.083503287808433,50.93113110754509,53.93113110754509,2035.278797996661
7.086797987312458,50.93561369190431,53.93561369190431,2035.3622704507513
7.090092686816483,50.940096276263525,53.940096276263525,2035.4457429048414
7.093387386320508,50.94457886062274,53.94457886062274,2035.5292153589317
7.096682085824533,50.94906144498196,53.94906144498196,2035.6126878130217
7.099976785328558,50.953544029341174,53.953544029341174,2035.696160267112
7.103271484832582,50.9580266137004,53.9580266137004,2035.779632721202
7.106566184336607,50.962509198059614,53.962509198059614,2035.863105175292
7.109860883840632,50.96699178241883,53.96699178241883,2035.9465776293823
7.113155583344657,50.97147436677805,53.97147436677805,2036.0300500834724
7.116450282848682,50.97595695113726,53.97595695113726,2036.1135225375626
7.119744982352707,50.98043953549648,53.98043953549648,2036.1969949916527
7.123039681856731,50.984922119855696,53.984922119855696,2036.280467445743
7.126334381360756,50.98940470421492,53.98940470421492,2036.363939899833
7.129629080864781,50.993887288574136,53.993887288574136,2036.4474123539233
7.132923780368806,50.99836987293335,53.99836987293335,2036.5308848080133
7.136218479872831,51.00285245729257,54.00285245729257,2036.6143572621036
7.139513179376856,51.007335041651785,54.007335041651785,2036.6978297161936
7.14280787888088,51.011817626011,54.011817626011,2036.7813021702839
7.146102578384905,51.01630021037022,54.01630021037022,2036.864774624374
7.14939727788893,51.02078279472944,54.02078279472944,2036.9482470784642
7.152691977392955,51.02526537908866,54.02526537908866,2037.0317195325542
7.15598667689698,51.029747963447875,54.029747963447875,2037.1151919866445
7.159281376401005,51.03423054780709,54.03423054780709,2037.1986644407345
7.162576075905029,51.03871313216631,54.03871313216631,2037.2821368948248
7.165870775409054,51.043195716525524,54.043195716525524,2037.3656093489149
7.169165474913079,51.04767830088474,54.04767830088474,2037.449081803005
7.172460174417104,51.052160885243964,54.052160885243964,2037.5325542570952
7.175754873921129,51.05664346960318,54.05664346960318,2037.6160267111852
7.179049573425154,51.0611260539624,54.0611260539624,2037.6994991652755
7.182344272929178,51.06560863832161,54.06560863832161,2037.7829716193655
7.185638972433203,51.07009122268083,54.07009122268083,2037.8664440734558
7.188933671937228,51.074573807040046,54.074573807040046,2037.9499165275458
7.192228371441253,51.07905639139926,54.07905639139926,2038.033388981636
7.195523070945278,51.083538975758486,54.083538975758486,2038.1168614357262
7.198817770449303,51.0880215601177,54.0880215601177,2038.2003338898164
7.202112469953327,51.09250414447692,54.09250414447692,2038.2838063439065
7.205407169457352,51.096986728836136,54.096986728836136,2038.3672787979967
7.208701868961377,51.10146931319535,54.10146931319535,2038.4507512520868
7.211996568465402,51.10595189755457,54.10595189755457,2038.534223706177
7.215291267969427,51.110434481913785,54.110434481913785,2038.617696160267
7.218585967473452,51.11491706627301,54.11491706627301,2038.7011686143574
7.221880666977476,51.119399650632225,54.119399650632225,2038.7846410684474
7.225175366481501,51.12388223499144,54.12388223499144,2038.8681135225377
7.228470065985526,51.12836481935066,54.12836481935066,2038.9515859766277
7.231764765489551,51.132847403709874,54.132847403709874,2039.0350584307178
7.235059464993576,51.13732998806909,54.13732998806909,2039.118530884808
7.238354164497601,51.14181257242831,54.14181257242831,2039.202003338898
7.241648864001625,51.14629515678753,54.14629515678753,2039.2854757929883
7.24494356350565,51.15077774114675,54.15077774114675,2039.3689482470784
7.248238263009675,51.155260325505964,54.155260325505964,2039.4524207011686
7.2515329625137,51.15974290986518,54.15974290986518,2039.5358931552587
7.254827662017725,51.1642254942244,54.1642254942244,2039.619365609349
7.25812236152175,51.16870807858361,54.16870807858361,2039.702838063439
7.2614170610257744,51.17319066294283,54.17319066294283,2039.7863105175293
7.264711760529799,51.17767324730205,54.17767324730205,2039.8697829716193
7.268006460033824,51.18215583166127,54.18215583166127,2039.9532554257096
7.271301159537849,51.186638416020486,54.186638416020486,2040.0367278797996
7.274595859041874,51.1911210003797,54.1911210003797,2040.12020033389
7.277890558545899,51.19560358473892,54.19560358473892,2040.20367278798
7.2811852580499234,51.200086169098135,54.200086169098135,2040.2871452420702
7.284479957553948,51.20456875345735,54.20456875345735,2040.3706176961603
7.287774657057973,51.209051337816575,54.209051337816575,2040.4540901502505
7.291069356561998,51.21353392217579,54.21353392217579,2040.5375626043406
7.294364056066023,51.21801650653501,54.21801650653501,2040.6210350584306
7.297658755570048,51.222499090894225,54.222499090894225,2040.7045075125209
7.3009534550740725,51.22698167525344,54.22698167525344,2040.787979966611
7.304248154578097,51.23146425961266,54.23146425961266,2040.8714524207012
7.307542854082122,51.235946843971874,54.235946843971874,2040.9549248747912
7.310837553586147,51.2404294283311,54.2404294283311,2041.0383973288815
7.314132253090172,51.244912012690314,54.244912012690314,2041.1218697829715
7.317426952594197,51.24939459704953,54.24939459704953,2041.2053422370618
7.3207216520982215,51.25387718140875,54.25387718140875,2041.2888146911519
7.324016351602246,51.25835976576796,54.25835976576796,2041.3722871452421
7.327311051106271,51.26284235012718,54.26284235012718,2041.4557595993322
7.330605750610296,51.267324934486396,54.267324934486396,2041.5392320534224
7.333900450114321,51.27180751884562,54.27180751884562,2041.6227045075125
7.337195149618346,51.276290103204836,54.276290103204836,2041.7061769616028
7.3404898491223705,51.28077268756405,54.28077268756405,2041.7896494156928
7.343784548626395,51.28525527192327,54.28525527192327,2041.873121869783
7.34707924813042,51.289737856282485,54.289737856282485,2041.956594323873
7.350373947634445,51.2942204406417,54.2942204406417,2042.0400667779634
7.35366864713847,51.29870302500092,54.29870302500092,2042.1235392320534
7.356963346642495,51.30318560936014,54.30318560936014,2042.2070116861437
7.3602580461465195,51.30766819371936,54.30766819371936,2042.2904841402337
7.363552745650544,51.312150778078575,54.312150778078575,2042.3739565943238
7.366847445154569,51.31663336243779,54.31663336243779,2042.457429048414
7.370142144658594,51.32111594679701,54.32111594679701,2042.540901502504
7.373436844162619,51.325598531156224,54.325598531156224,2042.6243739565944
7.376731543666644,51.33008111551544,54.33008111551544,2042.7078464106844
7.3800262431706685,51.334563699874664,54.334563699874664,2042.7913188647747
7.383320942674693,51.33904628423388,54.33904628423388,2042.8747913188647
7.386615642178718,51.3435288685931,54.3435288685931,2042.958263772955
7.389910341682743,51.34801145295231,54.34801145295231,2043.041736227045
7.393205041186768,51.35249403731153,54.35249403731153,2043.1252086811353
7.396499740690793,51.356976621670746,54.356976621670746,2043.2086811352253
7.3997944401948175,51.36145920602996,54.36145920602996,2043.2921535893156
7.403089139698842,51.365941790389186,54.365941790389186,2043.3756260434056
7.406383839202867,51.3704243747484,54.3704243747484,2043.459098497496
7.409678538706892,51.37490695910762,54.37490695910762,2043.542570951586
7.412973238210917,51.379389543466836,54.379389543466836,2043.6260434056762
7.416267937714942,51.38387212782605,54.38387212782605,2043.7095158597663
7.4195626372189665,51.38835471218527,54.38835471218527,2043.7929883138563
7.422857336722991,51.392837296544485,54.392837296544485,2043.8764607679466
7.426152036227016,51.39731988090371,54.39731988090371,2043.9599332220366
7.429446735731041,51.401802465262925,54.401802465262925,2044.043405676127
7.432741435235066,51.40628504962214,54.40628504962214,2044.126878130217
7.436036134739091,51.41076763398136,54.41076763398136,2044.2103505843072
7.4393308342431155,51.415250218340574,54.415250218340574,2044.2938230383972
7.44262553374714,51.41973280269979,54.41973280269979,2044.3772954924875
7.445920233251165,51.42421538705901,54.42421538705901,2044.4607679465776
7.44921493275519,51.42869797141823,54.42869797141823,2044.5442404006678
7.452509632259215,51.43318055577745,54.43318055577745,2044.6277128547579
7.45580433176324,51.437663140136664,54.437663140136664,2044.7111853088481
7.4590990312672645,51.44214572449588,54.44214572449588,2044.7946577629382
7.462393730771289,51.4466283088551,54.4466283088551,2044.8781302170285
7.465688430275314,51.45111089321431,54.45111089321431,2044.9616026711185
7.468983129779339,51.45559347757353,54.45559347757353,2045.0450751252088
7.472277829283364,51.46007606193275,54.46007606193275,2045.1285475792988
7.475572528787389,51.46455864629197,54.46455864629197,2045.212020033389
7.4788672282914135,51.469041230651186,54.469041230651186,2045.2954924874791
7.482161927795438,51.4735238150104,54.4735238150104,2045.3789649415694
7.485456627299463,51.47800639936962,54.47800639936962,2045.4624373956594
7.488751326803488,51.482488983728835,54.482488983728835,2045.5459098497495
7.492046026307513,51.48697156808805,54.48697156808805,2045.6293823038397
7.495340725811538,51.491454152447275,54.491454152447275,2045.7128547579298
7.4986354253155625,51.49593673680649,54.49593673680649,2045.79632721202
7.501930124819587,51.50041932116571,54.50041932116571,2045.87979966611
7.505224824323612,51.504901905524925,54.504901905524925,2045.9632721202004
7.508519523827637,51.50938448988414,54.50938448988414,2046.0467445742904
7.511814223331662,51.51386707424336,54.51386707424336,2046.1302170283807
7.515108922835687,51.518349658602574,54.518349658602574,2046.2136894824707
7.5184036223397115,51.5228322429618,54.5228322429618,2046.297161936561
7.521698321843736,51.527314827321014,54.527314827321014,2046.380634390651
7.524993021347761,51.53179741168023,54.53179741168023,2046.4641068447413
7.528287720851786,51.53627999603945,54.53627999603945,2046.5475792988314
7.531582420355811,51.54076258039866,54.54076258039866,2046.6310517529216
7.534877119859836,51.54524516475788,54.54524516475788,2046.7145242070117
7.5381718193638605,51.549727749117096,54.549727749117096,2046.797996661102
7.541466518867885,51.55421033347632,54.55421033347632,2046.881469115192
7.54476121837191,51.558692917835536,54.558692917835536,2046.9649415692822
7.548055917875935,51.56317550219475,54.56317550219475,2047.0484140233723
7.55135061737996,51.56765808655397,54.56765808655397,2047.1318864774623
7.554645316883985,51.572140670913186,54.572140670913186,2047.2153589315526
7.5579400163880095,51.5766232552724,54.5766232552724,2047.2988313856426
7.561234715892034,51.58110583963162,54.58110583963162,2047.382303839733
7.564529415396059,51.58558842399084,54.58558842399084,2047.465776293823
7.567824114900084,51.59007100835006,54.59007100835006,2047.5492487479132
7.571118814404109,51.594553592709275,54.594553592709275,2047.6327212020033
7.574413513908134,51.59903617706849,54.59903617706849,2047.7161936560935
7.5777082134121585,51.60351876142771,54.60351876142771,2047.7996661101836
7.581002912916183,51.608001345786924,54.608001345786924,2047.8831385642738
7.584297612420208,51.61248393014614,54.61248393014614,2047.966611018364
7.587592311924233,51.616966514505364,54.616966514505364,2048.050083472454
7.590887011428258,51.62144909886458,54.62144909886458,2048.1335559265444
7.594181710932283,51.6259316832238,54.6259316832238,2048.2170283806345
7.5974764104363075,51.630414267583014,54.630414267583014,2048.3005008347245
7.600771109940332,51.63489685194223,54.63489685194223,2048.3839732888146
7.604065809444357,51.639379436301446,54.639379436301446,2048.467445742905
7.607360508948382,51.64386202066066,54.64386202066066,2048.550918196995
7.610655208452407,51.648344605019886,54.648344605019886,2048.634390651085
7.613949907956432,51.6528271893791,54.6528271893791,2048.717863105175
7.6172446074604565,51.65730977373832,54.65730977373832,2048.801335559265
7.620539306964481,51.661792358097536,54.661792358097536,2048.8848080133557
7.623834006468506,51.66627494245675,54.66627494245675,2048.9682804674458
7.627128705972531,51.67075752681597,54.67075752681597,2049.051752921536
7.630423405476556,51.675240111175185,54.675240111175185,2049.135225375626
7.633718104980581,51.67972269553441,54.67972269553441,2049.2186978297163
7.6370128044846055,51.684205279893625,54.684205279893625,2049.3021702838064
7.64030750398863,51.68868786425284,54.68868786425284,2049.3856427378964
7.643602203492655,51.69317044861206,54.69317044861206,2049.4691151919865
7.64689690299668,51.697653032971274,54.697653032971274,2049.552587646077
7.650191602500705,51.70213561733049,54.70213561733049,2049.636060100167
7.65348630200473,51.70661820168971,54.70661820168971,2049.719532554257
7.6567810015087545,51.71110078604893,54.71110078604893,2049.803005008347
7.660075701012779,51.71558337040815,54.71558337040815,2049.8864774624376
7.663370400516804,51.720065954767364,54.720065954767364,2049.9699499165276
7.666665100020829,51.72454853912658,54.72454853912658,2050.0534223706177
7.669959799524854,51.7290311234858,54.7290311234858,2050.1368948247077
7.673254499028879,51.73351370784501,54.73351370784501,2050.220367278798
7.6765491985329035,51.73799629220423,54.73799629220423,2050.3038397328883
7.679843898036928,51.74247887656345,54.74247887656345,2050.3873121869783
7.683138597540953,51.74696146092267,54.74696146092267,2050.4707846410683
7.686433297044978,51.751444045281886,54.751444045281886,2050.5542570951584
7.689727996549003,51.7559266296411,54.7559266296411,2050.637729549249
7.693022696053028,51.76040921400032,54.76040921400032,2050.721202003339
7.6963173955570525,51.764891798359535,54.764891798359535,2050.804674457429
7.699612095061077,51.76937438271875,54.76937438271875,2050.888146911519
7.702906794565102,51.773856967077975,54.773856967077975,2050.9716193656095
7.706201494069127,51.77833955143719,54.77833955143719,2051.0550918196996
7.709496193573152,51.78282213579641,54.78282213579641,2051.1385642737896
7.712790893077177,51.787304720155625,54.787304720155625,2051.2220367278796
7.7160855925812015,51.79178730451484,54.79178730451484,2051.30550918197
7.719380292085226,51.79626988887406,54.79626988887406,2051.38898163606
7.722674991589251,51.800752473233274,54.800752473233274,2051.47245409015
7.725969691093276,51.8052350575925,54.8052350575925,2051.5559265442403
7.729264390597301,51.809717641951714,54.809717641951714,2051.6393989983308
7.732559090101326,51.81420022631093,54.81420022631093,2051.722871452421
7.7358537896053505,51.81868281067015,54.81868281067015,2051.806343906511
7.739148489109375,51.82316539502936,54.82316539502936,2051.889816360601
7.7424431886134,51.82764797938858,54.82764797938858,2051.973288814691
7.745737888117425,51.832130563747796,54.832130563747796,2052.0567612687814
7.74903258762145,51.83661314810702,54.83661314810702,2052.1402337228715
7.752327287125475,51.841095732466236,54.841095732466236,2052.2237061769615
7.7556219866294995,51.84557831682545,54.84557831682545,2052.3071786310516
7.758916686133524,51.85006090118467,54.85006090118467,2052.390651085142
7.762211385637549,51.854543485543886,54.854543485543886,2052.474123539232
7.765506085141574,51.8590260699031,54.8590260699031,2052.557595993322
7.768800784645599,51.86350865426232,54.86350865426232,2052.641068447412
7.772095484149624,51.86799123862154,54.86799123862154,2052.7245409015027
7.7753901836536485,51.87247382298076,54.87247382298076,2052.8080133555927
7.778684883157673,51.876956407339975,54.876956407339975,2052.8914858096828
7.781979582661698,51.88143899169919,54.88143899169919,2052.974958263773
7.785274282165723,51.88592157605841,54.88592157605841,2053.0584307178633
7.788568981669748,51.890404160417624,54.890404160417624,2053.1419031719533
7.791863681173773,51.89488674477684,54.89488674477684,2053.2253756260434
7.7951583806777975,51.899369329136064,54.899369329136064,2053.3088480801334
